Najom,Rozloha
385.0,56.0
312.0,69.25
468.0,72.0
255.0,56.2
319.0,46.52
570.0,75.0
350.0,63.72
469.0,76.12
885.0,37.3
550.0,46.0
200.0,54.67
690.0,92.19
650.0,76.0
250.0,48.26
460.0,72.82
2750.0,154.0
390.0,52.0
407.2,68.55
860.0,97.0
317.0,45.97
326.0,49.3
270.0,70.24
250.0,24.75
320.0,62.36
640.0,80.0
340.0,44.0
310.0,45.0
310.0,60.0
685.0,80.0
245.0,33.5
470.0,65.0
1920.0,171.0
1114.68,106.16
1460.0,103.92
255.0,30.1
690.0,89.74
395.2,80.0
408.0,66.87
372.0,62.0
1190.0,41.0
330.0,56.0
794.0,85.0
1185.0,84.77
1340.0,77.0
500.0,30.0
480.0,26.0
400.0,40.0
345.19,58.33
310.0,59.61
230.0,40.0
455.0,19.5
750.0,45.0
670.0,90.0
640.0,85.0
500.0,58.0
600.0,50.0
345.0,36.0
1150.0,126.0
875.0,160.0
450.0,67.0
284.0,71.0
650.0,94.0
965.0,136.0
780.0,85.0
216.67,46.1
334.93,72.81
602.76,72.0
720.0,86.0
842.0,59.04
800.0,65.0
1300.0,131.0
525.0,75.0
953.0,87.1
455.52,75.92
963.16,77.3
905.0,58.0
333.0,54.0
195.0,33.68
945.0,61.6
295.0,30.0
320.0,84.0
715.0,65.0
1080.0,90.0
599.0,81.7
415.0,63.02
830.0,87.24
356.0,17.0
325.0,63.25
500.0,75.0
610.0,90.0
650.0,97.0
360.0,80.23
550.0,67.4
1600.0,180.0
700.0,84.0
348.0,70.0
385.0,70.0
730.0,85.0
830.0,107.0
407.15,60.0
359.0,57.0
420.0,52.0
1490.0,121.74
351.0,71.63
430.0,23.0
945.0,101.0
450.0,98.0
409.0,68.24
370.0,58.87
620.0,62.0
500.0,87.0
210.0,39.25
1125.0,112.5
2190.0,74.0
576.0,64.0
155.0,32.4
328.0,68.16
263.0,59.0
159.0,37.53
489.0,72.09
840.0,84.0
290.0,65.0
280.0,12.0
850.0,81.0
491.0,75.0
429.0,68.33
495.0,73.0
300.0,56.4
340.0,62.0
750.0,94.0
400.0,65.0
590.0,75.0
1050.0,80.0
960.0,68.6
360.0,36.0
683.0,152.0
388.07,74.45
335.0,54.95
790.0,76.0
260.0,46.99
346.08,65.92
365.0,67.0
188.0,41.5
580.0,90.0
550.0,116.0
1867.0,56.5
1424.0,356.64
1274.0,97.0
1350.0,140.0
665.0,95.0
333.0,53.0
322.0,70.2
340.0,60.0
302.03,70.24
290.0,38.32
393.0,71.0
500.0,70.0
920.0,123.0
465.05,68.39
750.0,155.0
650.0,89.0
370.0,53.27
640.0,79.5
450.0,55.78
485.0,91.58
1198.0,75.0
825.0,97.0
270.0,49.75
410.0,44.66
228.0,41.3
380.0,40.0
400.0,67.0
1000.0,130.0
390.0,67.76
350.0,89.0
295.0,65.5
1220.0,67.67
1676.04,139.67
275.0,32.0
745.0,65.0
955.0,73.51
551.43,66.31
1150.0,97.0
265.0,62.93
430.0,49.0
390.0,51.91
1050.0,106.0
2500.0,160.0
782.0,51.0
338.3,71.22
1010.0,93.7
390.0,65.42
280.0,62.0
195.0,21.0
1490.0,115.0
517.52,84.84
1150.0,67.0
700.0,80.0
605.02,71.89
890.0,72.0
499.0,75.0
188.0,41.0
105.0,16.0
600.0,70.0
495.0,51.0
699.0,113.61
400.0,61.0
200.0,40.0
285.0,49.12
206.0,37.5
277.0,56.0
500.0,95.0
1470.0,105.0
560.0,70.0
580.0,83.68
1410.0,77.44
290.0,20.0
1390.0,136.0
990.0,65.0
325.0,53.8
349.0,74.0
301.41,33.49
295.0,50.0
585.0,65.0
1025.0,85.05
1095.0,82.0
950.0,69.0
610.0,87.0
700.0,80.0
650.0,89.0
380.22,69.13
590.0,118.0
250.0,44.07
505.35,69.14
390.0,25.0
465.0,63.0
659.0,45.7
340.0,74.0
368.0,55.25
1080.0,90.13
398.5,21.0
750.0,60.0
1030.0,80.0
361.98,60.33
820.0,68.0
1050.0,60.0
990.0,86.0
798.61,53.47
351.19,68.06
1490.0,120.0
410.0,68.0
1850.0,165.0
1650.0,166.0
505.0,68.14
460.0,80.0
420.0,73.0
265.0,61.0
600.0,122.0
799.0,28.0
1078.0,83.13
2600.0,185.0
710.0,81.0
675.0,61.42
850.0,61.0
710.0,69.27
1130.0,103.0
275.0,58.5
311.36,44.48
749.0,28.0
1300.0,150.0
348.0,75.44
544.0,122.0
590.0,63.0
753.1,75.31
410.0,63.0
299.0,45.0
430.0,34.0
320.0,43.5
890.0,130.0
840.0,23.0
230.0,33.0
275.82,45.97
1350.0,180.0
295.0,52.83
871.1,75.0
420.0,54.0
341.63,45.55
910.0,54.0
1450.0,165.6
255.0,49.0
670.0,60.0
230.0,22.0
1180.0,91.59
494.0,97.0
406.0,70.0
270.0,23.0
900.0,46.0
297.0,54.0
491.0,83.23
1410.0,87.0
400.0,58.0
500.0,100.0
1050.0,67.0
245.0,54.0
390.0,55.0
1665.0,164.0
1946.0,138.98
640.0,80.0
900.0,90.0
281.0,52.89
324.0,54.0
419.0,46.92
1200.0,143.0
1300.0,176.0
420.0,20.3
600.0,68.0
440.21,52.18
790.0,110.0
1275.0,126.0
340.0,68.0
525.0,50.0
434.0,66.75
920.0,61.0
405.0,58.04
530.0,34.76
390.0,48.0
870.0,100.0
395.0,71.0
307.88,59.61
539.0,81.28
1280.0,128.0
270.0,48.25
150.97,25.12
750.0,85.0
590.0,110.0
382.01,58.77
875.0,97.0
693.0,63.0
1280.0,120.95
1200.0,96.0
400.0,38.0
1040.0,88.0
350.0,27.0
260.5,52.1
1130.64,84.25
590.0,120.0
1097.0,73.0
285.0,57.3
429.0,67.67
575.0,41.0
317.0,63.3
1980.0,130.0
462.05,53.54
975.0,58.0
188.1,34.2
800.0,85.0
640.0,78.0
925.0,139.0
480.0,71.0
515.0,64.0
244.34,62.65
338.0,52.0
1005.0,94.0
3500.0,287.77
995.0,80.0
464.0,48.81
350.0,46.28
940.0,99.12
1110.0,100.0
1125.0,102.28
250.0,38.77
1590.0,69.0
1340.0,57.0
1644.0,111.0
940.0,100.0
980.0,53.0
960.0,93.0
411.6,84.0
298.0,39.0
745.0,49.0
210.0,39.17
550.0,20.0
860.0,86.0
600.0,82.0
500.0,91.0
390.0,45.0
1196.0,104.0
820.0,55.0
1150.0,104.36
1270.0,84.53
790.0,99.0
399.0,50.89
1250.0,117.0
322.5,71.67
1215.0,113.17
400.0,69.5
715.0,110.0
549.33,59.43
800.0,94.0
290.0,57.42
420.0,75.0
850.0,97.0
665.0,70.0
698.72,88.0
956.0,100.67
270.0,28.0
2610.0,89.73
515.0,22.4
380.0,69.0
308.0,56.0
730.0,31.0
1149.0,91.0
720.0,65.0
720.0,85.0
530.0,76.0
136.0,25.0
595.0,155.0
467.5,55.0
1050.0,70.0
240.0,49.0
320.0,62.57
266.0,48.0
428.49,58.49
248.0,55.72
288.0,60.0
490.0,65.0
215.0,35.26
360.0,85.0
340.0,60.8
429.2,74.0
870.0,78.42
480.0,80.0
770.0,50.0
600.0,58.0
425.0,62.0
300.0,74.3
449.0,69.73
825.0,137.64
953.0,100.4
395.0,45.0
1625.0,130.0
950.0,95.0
4500.0,240.0
390.0,90.0
550.0,64.0
696.6,81.0
650.0,96.0
630.0,19.0
429.0,66.0
230.0,46.4
2690.0,134.62
215.0,43.0
261.0,43.58
412.24,64.92
402.93,72.6
540.0,46.0
1169.14,82.05
1560.0,130.0
695.0,68.34
480.0,60.0
945.0,105.0
1250.0,40.0
639.0,73.0
310.0,38.0
407.0,47.91
880.0,18.0
680.0,84.0
459.0,69.11
550.05,80.89
285.0,49.01
395.0,64.0
508.07,62.88
345.91,52.41
200.0,38.25
450.0,15.0
1280.0,75.0
407.11,74.02
420.0,77.81
500.0,65.9
510.0,80.0
262.0,62.4
270.0,41.0
1250.0,100.37
789.14,71.74
515.0,56.38
210.0,20.0
350.0,69.07
600.0,65.0
890.0,81.0
340.0,48.9
214.92,51.0
247.8,41.3
1300.0,43.0
345.0,45.0
415.0,74.0
510.0,67.94
1001.0,91.0
280.0,58.06
3500.0,200.0
600.0,61.82
246.25,52.73
925.92,97.26
389.0,52.0
465.0,72.6
780.0,78.0
911.95,79.3
288.0,52.0
300.0,60.8
960.0,103.0
819.88,30.59
420.0,44.0
405.0,63.0
1590.0,120.0
260.0,34.5
1409.04,117.42
372.0,61.9
4200.0,360.0
980.0,64.0
480.0,75.09
210.0,31.0
458.0,91.6
1200.0,160.0
3500.0,175.0
395.0,43.0
360.0,58.0
620.0,95.73
504.0,84.0
330.0,52.0
695.0,100.0
650.7,65.07
233.0,53.67
1060.0,96.0
1120.0,109.0
780.0,72.0
240.0,46.0
1250.0,88.0
350.0,71.0
270.0,46.87
580.0,88.0
480.0,59.0
990.0,50.0
512.0,53.83
695.74,86.0
290.0,52.0
1150.0,60.0
530.0,63.03
360.34,71.78
1362.27,104.79
450.0,68.0
750.0,75.0
1490.0,114.5
420.0,62.7
1150.0,72.0
650.0,85.0
670.0,97.0
413.0,74.96
480.0,86.0
610.0,65.0
360.0,72.71
318.0,55.7
420.0,42.0
922.0,53.59
361.0,51.5
1300.0,100.0
750.0,108.0
345.0,69.0
249.0,54.0
850.0,93.0
1880.0,174.0
350.0,65.0
478.4,59.8
330.0,40.0
1299.0,48.0
460.0,45.0
618.0,73.0
339.0,54.6
725.0,89.0
1515.0,94.66
390.0,65.0
263.68,61.32
260.0,37.0
550.0,70.0
548.99,74.27
950.0,73.0
295.0,57.7
250.0,48.0
430.0,65.0
483.0,69.0
1800.0,115.05
685.0,38.0
1215.0,116.0
684.75,91.3
268.0,60.94
1116.4,65.67
550.0,81.5
777.0,74.0
406.7,59.0
1336.02,75.91
2250.0,68.0
240.0,56.0
362.0,64.69
703.25,72.5
526.0,84.95
1270.0,125.0
713.26,49.19
250.0,50.67
614.21,72.26
530.0,54.0
369.0,49.45
340.0,68.0
820.0,99.0
270.0,60.0
340.0,57.0
1799.0,137.5
610.0,61.43
371.0,47.48
371.35,54.61
690.0,48.39
555.88,67.79
243.0,27.03
275.0,43.61
860.0,75.0
262.0,46.0
650.0,66.0
630.0,83.0
760.0,76.0
650.0,57.0
950.0,114.0
1040.0,109.0
657.8,72.0
550.0,58.0
353.43,69.03
950.0,100.0
359.0,58.62
760.0,90.0
895.0,85.0
388.0,64.65
470.0,66.21
1504.0,94.0
383.1,76.62
1050.0,98.0
1000.0,90.0
293.0,62.21
860.09,63.71
294.0,42.0
1000.0,88.0
287.0,54.73
265.0,47.81
370.0,56.0
469.11,51.39
1699.51,80.78
452.74,68.39
2200.0,220.0
550.0,78.0
620.0,147.9
350.0,50.5
419.0,67.0
290.0,46.67
410.0,58.77
1079.0,130.1
1150.0,55.0
500.0,25.0
1270.0,122.55
437.0,81.82
320.65,58.3
1771.67,98.7
300.0,57.82
682.0,80.0
340.0,59.2
1138.16,65.98
450.0,65.0
580.0,89.0
510.0,53.0
365.0,27.85
449.0,55.9
1120.0,116.65
420.0,54.36
260.0,47.0
420.0,61.0
750.0,80.0
220.0,19.12
350.0,37.55
1047.01,101.75
1030.0,97.5
460.0,73.0
495.0,52.0
1080.0,72.05
499.0,86.0
1200.0,54.0
3665.0,110.59
585.0,117.0
690.0,77.0
600.0,75.0
305.0,47.0
235.0,47.0
350.0,42.65
700.0,57.0
255.0,50.96
276.5,57.32
670.0,82.17
280.0,59.79
362.67,54.13
570.0,96.0
397.1,55.23
363.9,60.65
800.0,85.0
679.0,97.0
1000.0,93.0
148.0,32.74
400.0,35.0
728.0,104.0
300.0,43.5
401.0,60.42
350.0,72.77
334.5,66.89
220.0,38.34
900.0,105.0
117.88,25.08
449.0,66.48
1532.46,117.43
1100.0,138.18
310.0,58.0
233.0,34.24
330.0,43.0
370.0,50.0
466.42,34.55
250.0,44.0
1110.0,96.0
397.0,73.44
270.0,50.49
630.0,80.93
500.0,58.0
297.0,61.8
840.0,112.0
800.0,81.51
675.0,43.0
420.0,64.0
1008.5,80.68
520.0,60.0
302.5,60.5
2475.45,165.03
1250.0,52.0
620.0,61.0
895.0,85.0
550.0,91.62
750.0,46.72
418.25,48.4
540.0,45.0
430.0,45.0
500.0,67.0
264.0,62.93
600.0,52.0
1260.0,105.0
650.0,107.0
340.0,25.0
454.0,69.83
1070.0,62.0
1560.0,98.06
220.0,20.0
307.13,45.84
320.0,78.0
255.88,22.25
5384.32,336.52
351.0,67.35
500.0,60.0
1150.0,83.11
220.22,31.46
229.0,46.76
350.0,52.97
1500.0,125.0
483.68,60.46
762.3,72.6
498.19,85.18
455.0,69.0
860.0,120.0
1049.5,87.6
700.0,90.0
900.0,71.0
420.0,51.0
270.0,51.96
1100.0,94.18
380.0,55.0
430.0,58.17
396.0,44.0
555.0,80.0
1778.0,124.29
179.0,54.0
4200.0,200.0
255.0,49.0
232.0,46.0
300.0,60.0
950.0,115.0
349.0,57.8
452.43,50.27
303.93,69.9
1854.81,92.05
360.0,76.25
815.0,80.0
550.0,64.0
540.0,58.9
280.0,30.0
1137.0,94.9
450.23,60.03
630.0,72.0
382.0,65.45
310.0,64.27
550.0,100.0
371.0,50.0
520.0,70.0
255.0,27.8
695.0,57.43
1080.0,95.24
350.0,43.42
700.0,115.0
848.32,77.12
340.0,85.0
500.0,80.0
350.0,51.0
740.0,75.0
1350.0,56.0
363.0,68.0
1993.9,127.0
350.0,59.0
954.0,106.0
1200.0,110.0
617.96,67.17
530.0,78.0
495.0,59.42
785.0,76.17
900.0,136.0
1087.0,81.0
532.28,54.4
320.0,58.9
550.0,52.0
1800.0,76.0
245.0,50.0
950.0,40.0
590.0,59.28
300.0,63.0
320.0,58.0
1200.0,90.0
995.0,100.0
875.0,125.0
296.43,41.75
650.0,76.0
790.0,116.98
307.7,45.25
570.0,65.0
240.0,61.0
2150.0,138.0
1800.0,68.0
1442.92,107.52
290.0,69.16
254.5,50.9
2780.0,155.0
389.0,61.85
900.0,120.0
850.0,74.0
389.0,59.86
315.0,50.0
778.67,71.3
799.0,102.0
498.72,75.45
290.0,58.0
500.0,33.12
650.0,90.0
3615.0,134.5
308.95,59.99
650.0,84.0
500.0,96.0
390.0,15.0
239.0,54.0
1000.0,119.0
619.0,98.0
1100.0,130.0
595.0,85.0
549.0,63.0
320.0,58.03
890.0,83.15
450.0,43.0
210.0,55.92
330.0,60.0
486.0,48.68
700.0,102.0
190.0,28.0
359.0,66.0
1150.0,97.0
1711.35,95.34
590.0,61.42
351.0,59.65
350.0,64.0
316.24,65.52
180.0,20.0
650.0,50.0
588.0,69.9
330.0,57.0
819.0,56.64
699.0,59.57
370.0,36.0
490.0,56.0
750.0,97.0
360.32,47.41
420.0,79.0
320.0,27.35
980.0,103.0
490.0,70.0
709.0,105.23
460.0,76.0
400.0,70.0
350.0,53.05
190.0,20.0
855.0,95.0
560.0,66.0
390.0,67.0
970.0,119.5
330.0,60.19
230.0,35.0
585.0,65.0
530.0,75.0
380.0,63.76
608.75,74.97
320.0,61.2
271.0,56.55
475.0,62.47
550.0,93.0
280.0,39.0
470.0,19.35
365.0,56.0
560.0,100.0
299.0,34.02
690.0,103.5
990.0,86.0
799.68,64.83
324.0,54.0
355.0,68.88
1300.0,128.0
320.0,61.0
1150.0,90.0
236.0,46.0
375.0,60.0
1330.0,91.49
680.0,84.8
995.0,71.0
234.94,39.82
715.0,82.0
280.0,49.0
385.0,64.0
950.0,56.0
1120.0,100.0
300.0,50.2
1985.0,92.4
443.19,79.0
479.0,90.0
1350.0,28.0
285.0,58.0
1400.0,115.0
740.0,16.0
300.0,56.6
338.0,58.08
499.0,62.84
2055.65,157.0
191.31,33.86
2700.0,139.07
550.0,90.0
1445.0,85.0
372.0,62.8
935.0,94.0
340.0,55.71
349.99,59.56
342.78,65.92
1760.0,105.0
299.37,58.7
395.0,55.0
740.0,100.0
255.0,45.0
250.0,41.94
465.0,67.0
233.94,42.0
770.0,70.0
1700.0,86.4
411.0,55.39
292.0,34.56
245.0,35.0
275.0,53.73
490.0,56.0
1795.36,97.84
323.0,26.9
260.0,54.0
1400.0,109.0
444.0,68.33
850.0,66.1
595.0,70.0
750.0,90.0
260.0,33.55
750.0,110.0
270.0,34.0
273.0,57.0
344.45,68.89
400.0,48.0
510.0,90.0
1200.0,100.0
223.0,33.5
2050.0,108.0
320.96,57.83
430.0,29.0
1290.0,57.0
670.0,64.0
240.0,59.81
4550.0,238.46
1690.0,149.0
600.0,48.0
2250.0,260.0
318.0,22.78
726.6,75.14
474.0,60.0
720.0,100.0
430.0,80.0
700.0,85.0
399.0,49.0
290.0,29.0
1261.0,97.0
530.0,27.0
415.0,60.5
250.0,45.0
585.0,90.0
280.0,58.0
1263.0,90.0
1667.0,120.0
287.43,44.22
290.0,36.14
591.5,91.0
810.0,98.97
533.06,70.14
495.0,63.6
1985.0,143.62
280.0,57.0
1222.0,47.0
590.0,60.0
600.0,53.0
530.0,21.0
285.0,28.0
850.0,89.0
262.0,51.25
274.0,57.18
320.0,34.0
660.0,90.0
265.0,47.97
309.0,22.78
500.0,60.0
320.0,58.09
220.08,52.4
2050.0,154.6
850.0,98.0
330.0,66.1
265.0,47.81
522.5,95.0
336.15,62.25
360.0,50.0
440.0,67.66
218.55,46.5
260.0,50.51
1614.0,111.31
502.0,76.32
1190.0,86.0
642.0,62.5
415.0,70.0
980.0,81.8
700.0,35.0
559.0,78.73
539.0,71.0
258.02,33.95
790.0,71.76
960.0,81.73
720.0,80.0
254.0,56.25
695.0,58.0
1195.0,61.3
309.0,68.6
823.0,93.0
1380.0,140.0
616.0,56.0
307.0,60.95
387.0,58.0
190.0,32.0
1250.0,86.0
285.0,56.62
314.0,54.0
170.0,30.0
830.0,88.0
421.14,64.79
252.0,56.0
1100.0,59.91
270.0,51.57
330.0,61.0
0.0,28.0
750.0,55.0
370.0,64.0
1548.18,114.68
292.2,48.7
554.0,37.8
1100.0,90.0
287.0,55.0
780.0,100.0
962.54,126.65
850.0,40.0
2200.0,109.0
1200.0,107.0
556.0,72.2
750.0,69.0
800.0,78.0
335.0,74.73
1600.0,83.47
720.0,80.0
1900.0,156.43
495.0,70.0
830.0,82.0
365.0,69.44
1500.0,138.0
771.01,73.43
700.0,82.06
1250.0,111.0
420.0,69.83
430.0,72.6
360.0,73.0
442.0,88.49
360.0,53.43
965.0,85.36
640.0,83.0
410.0,30.0
600.0,79.09
695.0,44.0
2200.0,150.0
1250.0,61.17
599.58,82.9
660.0,55.0
287.3,55.25
550.0,85.5
303.0,37.9
275.0,55.0
680.0,82.0
380.0,86.26
665.0,85.0
350.0,63.57
665.46,75.62
523.77,79.0
540.0,66.0
1900.0,96.0
700.0,85.0
279.0,47.91
444.0,55.48
660.0,80.62
1430.0,125.0
550.0,20.3
340.0,40.36
370.0,99.0
299.0,63.4
1464.0,183.0
625.0,73.53
430.0,43.0
400.0,50.0
540.0,50.0
720.0,85.0
970.0,114.0
1150.0,150.0
450.0,66.0
392.0,80.0
310.0,58.5
670.0,72.0
356.0,68.78
399.0,77.6
510.0,72.0
213.0,25.0
680.0,74.43
350.0,20.0
399.0,81.33
387.46,81.4
380.0,48.5
860.0,66.0
375.0,65.92
370.0,57.54
1100.0,100.0
391.0,46.0
288.0,60.0
500.0,63.0
269.0,53.8
2465.0,145.0
277.0,36.9
750.0,95.0
235.0,32.97
715.0,40.0
1250.0,112.0
1350.0,119.0
1250.0,120.43
310.0,66.0
1050.0,56.0
282.0,56.24
960.0,45.0
580.0,118.0
390.0,27.26
349.0,66.5
800.0,62.0
299.0,65.0
405.0,47.0
350.0,62.54
1141.32,95.11
1299.0,105.0
690.0,80.0
1200.0,133.0
320.0,58.11
669.0,70.44
600.0,108.0
375.0,62.57
248.0,27.55
300.0,60.29
313.3,62.66
2230.0,85.0
750.0,79.0
1246.0,124.6
1344.0,128.0
1230.0,102.42
277.44,64.52
292.0,55.0
1242.0,108.0
190.0,35.5
448.5,69.0
435.0,49.0
359.0,71.0
385.0,70.0
1625.0,130.0
700.0,50.0
539.0,48.69
174.0,34.8
329.0,31.0
510.0,35.0
525.0,87.5
750.0,114.0
30.0,10.0
700.0,94.0
300.0,20.0
430.0,54.0
258.42,46.1
1050.0,67.0
420.0,59.67
575.0,68.05
392.7,65.45
225.76,26.56
375.0,77.0
559.0,85.95
500.0,46.0
535.0,107.0
2005.0,184.0
680.75,104.73
272.57,67.3
222.0,51.32
1790.0,107.85
250.0,41.0
357.84,49.7
355.0,61.04
1368.0,151.34
195.0,36.51
738.24,92.28
327.4,54.63
329.0,44.89
380.0,76.0
718.0,54.0
650.0,107.0
485.41,73.66
430.0,47.0
750.0,74.0
378.43,78.84
600.0,65.02
1180.0,105.0
390.0,60.0
690.0,70.0
1450.0,85.0
538.0,51.7
385.0,74.0
900.0,87.0
575.0,78.0
1250.0,43.58
920.0,92.0
392.52,64.56
200.3,44.0
275.0,60.0
430.0,42.0
1648.0,122.05
499.0,71.0
1484.0,148.44
401.03,47.18
340.0,45.0
625.0,31.26
175.0,50.0
807.0,66.93
258.0,48.65
950.0,104.0
420.0,65.48
466.0,66.58
1100.0,145.0
330.0,37.0
248.0,56.3
350.0,56.0
1250.0,104.0
276.06,42.47
495.0,60.07
620.0,76.0
502.0,88.0
1650.0,84.0
675.0,70.0
730.0,16.0
198.38,38.15
208.0,47.34
232.0,38.0
330.6,26.56
290.0,57.8
369.0,61.5
445.0,62.0
440.0,58.22
1290.0,125.0
185.0,36.13
690.0,82.0
204.0,29.95
420.0,81.5
370.0,74.0
1080.0,80.0
624.0,78.0
695.0,106.68
349.0,39.83
496.0,62.0
665.0,120.21
396.0,71.5
460.0,69.76
350.0,55.0
313.0,66.4
500.0,85.0
799.0,86.0
700.0,90.0
550.0,115.0
633.39,73.65
282.0,56.3
1350.0,145.0
635.0,127.0
400.0,83.0
338.24,60.4
423.93,67.29
828.16,97.43
590.0,71.5
355.0,54.69
420.0,84.0
1200.0,157.0
900.0,102.0
392.7,56.1
890.0,99.0
999.0,96.14
236.58,48.68
1020.0,121.0
1400.0,122.0
780.0,83.0
650.0,115.0
405.86,62.44
533.0,86.0
397.7,82.0
349.0,52.65
350.0,56.0
290.0,56.0
380.0,58.0
612.0,116.53
360.0,53.0
375.0,65.39
490.0,49.95
270.0,62.04
283.04,48.8
514.8,77.0
825.0,150.0
460.0,69.83
800.0,120.0
550.0,74.0
199.0,36.0
155.0,32.57
615.0,78.0
1050.0,121.23
240.0,30.0
153.0,30.0
720.0,83.0
603.0,70.88
965.0,99.59
595.0,90.0
1500.0,130.05
799.0,106.0
790.0,70.0
950.0,97.0
1247.89,146.81
620.0,86.0
1850.0,141.0
1600.0,161.87
250.0,55.94
600.0,88.0
1000.0,91.0
349.0,70.0
485.0,53.46
1518.0,126.5
1200.0,118.0
189.0,36.25
670.0,62.0
199.0,27.63
600.0,77.0
324.0,66.0
420.0,70.0
380.0,62.46
355.0,60.31
835.0,85.0
1240.0,165.58
348.0,56.16
510.0,62.0
480.0,71.65
200.0,40.02
564.0,73.0
1245.0,113.24
327.75,43.7
564.0,117.45
473.02,70.6
400.0,66.6
349.0,59.08
470.0,62.23
399.0,82.0
1293.0,96.0
595.0,69.0
950.0,95.0
425.0,69.96
1088.0,72.53
620.0,70.0
400.0,70.71
722.0,72.2
325.0,50.0
495.0,28.0
1400.0,102.4
356.25,57.0
540.0,56.0
1190.0,50.0
935.0,89.5
401.87,68.23
795.0,62.09
395.0,70.42
332.0,22.14
260.0,18.0
285.0,50.0
730.0,66.0
329.0,69.0
775.0,75.0
1975.0,131.0
290.0,59.88
1300.0,163.0
950.0,105.0
1000.0,200.0
552.0,83.0
1605.0,123.4
190.0,38.0
265.0,47.81
850.0,65.0
539.77,70.1
680.0,73.0
650.0,80.0
290.0,52.88
450.0,61.0
980.0,103.0
518.0,86.77
315.0,63.0
550.0,51.0
510.0,81.0
265.0,46.65
275.0,69.8
570.0,33.0
546.4,68.3
740.0,74.0
180.0,35.0
1108.8,123.0
470.0,59.0
380.0,77.0
266.0,53.0
2500.0,181.0
630.0,71.0
440.0,81.0
1409.8,111.44
626.25,83.5
950.0,133.0
289.0,47.0
359.0,56.54
200.0,55.0
1350.0,74.0
892.0,110.0
1200.0,106.0
175.0,37.0
1060.0,106.0
460.0,71.0
890.0,120.0
1200.0,85.5
265.0,52.0
680.0,80.0
341.11,75.88
990.0,82.0
767.0,95.9
346.44,60.46
1400.0,160.0
350.0,50.73
1300.0,107.63
336.0,67.24
1280.94,88.19
650.0,50.0
630.0,51.5
298.0,55.35
590.0,63.44
260.0,22.0
630.0,52.41
1216.0,115.82
999.0,115.0
410.0,81.6
445.0,72.7
358.24,44.78
300.0,45.91
241.0,48.08
690.0,96.0
476.0,56.0
395.0,80.0
1450.0,95.0
335.0,61.86
1300.0,115.0
995.0,26.0
285.85,57.17
280.0,45.0
529.0,67.0
460.0,82.0
460.0,84.99
361.99,62.15
1375.0,98.12
574.26,67.56
855.69,66.23
199.0,49.0
341.82,66.0
391.0,46.0
1242.0,104.0
910.0,100.0
740.0,78.0
198.0,33.0
453.0,110.0
950.0,116.0
420.0,75.0
1831.32,101.74
1498.0,138.0
270.0,41.4
750.0,85.0
555.0,80.0
1260.0,99.0
720.0,35.0
622.5,71.53
395.6,68.2
518.0,60.0
320.0,60.89
1300.0,126.36
1800.0,95.0
239.78,63.1
650.0,90.0
1050.0,61.0
1217.88,135.32
395.0,68.0
470.0,52.0
355.0,58.56
600.0,67.0
367.64,61.39
300.0,43.48
620.0,38.0
479.0,63.06
880.0,86.0
435.0,52.3
274.8,57.25
420.0,75.0
358.0,65.0
850.0,91.29
345.0,65.0
254.0,40.0
595.0,80.0
448.0,56.1
410.0,65.0
650.0,93.0
390.0,35.0
757.05,76.47
775.0,129.26
762.0,63.5
423.83,81.57
1200.0,148.0
501.83,66.91
670.0,60.0
360.0,48.0
989.0,98.92
360.0,68.55
1300.0,65.0
1480.0,145.0
402.0,67.08
480.0,76.5
2650.0,80.0
532.5,71.0
327.0,64.0
600.0,110.0
352.0,59.0
2000.0,90.0
325.0,59.0
270.0,34.0
510.0,68.0
329.0,51.71
400.0,36.0
1550.0,85.0
650.0,100.0
1100.0,95.0
266.0,50.28
180.0,33.9
589.54,54.86
1600.0,180.0
600.0,69.0
980.0,78.0
800.0,80.0
540.0,30.0
540.0,67.0
139.0,39.52
280.0,53.25
375.0,53.17
403.19,79.47
800.0,119.0
350.0,41.2
463.0,89.1
1200.0,85.0
640.0,65.0
900.0,81.0
550.0,55.0
830.0,76.0
540.0,85.83
470.0,45.0
510.0,75.0
550.0,47.0
367.36,65.6
367.0,73.4
500.0,50.0
1650.0,150.0
252.0,42.0
270.0,50.0
1350.0,120.0
465.0,39.76
1090.0,36.15
207.13,44.93
550.0,72.0
820.0,90.0
479.55,69.5
760.0,110.0
314.66,58.27
362.88,20.16
395.0,79.0
976.88,78.15
605.0,85.0
250.0,52.5
375.0,70.91
210.0,38.21
432.0,81.5
740.52,72.0
895.0,74.6
269.0,57.07
1850.0,110.0
359.1,65.29
690.0,84.74
550.0,58.0
1280.0,110.0
1000.0,82.0
560.0,65.0
664.0,34.96
1008.0,81.0
325.0,58.5
850.0,58.0
356.4,59.4
447.54,74.59
590.0,62.0
320.65,52.0
423.0,65.15
800.0,111.8
830.0,122.0
1190.0,119.0
1200.0,185.0
1560.0,120.0
396.0,75.47
255.0,51.1
1443.0,96.19
298.0,54.22
1130.0,112.6
640.0,80.0
485.0,75.0
750.0,56.0
650.0,89.0
270.0,55.0
1178.0,62.0
700.0,100.7
345.99,58.06
500.0,63.0
406.0,58.0
332.85,62.0
329.0,67.0
300.0,26.41
392.0,28.0
443.0,80.0
170.0,20.0
398.0,62.29
322.8,67.25
500.0,19.5
420.0,57.24
210.0,39.69
1190.0,118.0
